trial,vaccine,manufacturer,time_period_start,time_period_end,discount_level,quantity
23,Penta,LG_Chem,8,10,1,0.0
23,Penta,LG_Chem,8,9,2,449400.0
23,Penta,LG_Chem,8,9,1,0.0
23,Penta,LG_Chem,8,8,2,224700.0
23,Penta,LG_Chem,8,8,1,0.0
23,Penta,LG_Chem,3,5,2,674100.0
23,Penta,LG_Chem,3,5,1,0.0
23,Penta,LG_Chem,3,4,2,449400.0
23,Penta,LG_Chem,3,4,1,0.0
23,Penta,LG_Chem,3,6,2,858158.2459299995
23,Penta,LG_Chem,3,6,1,0.0
23,Penta,LG_Chem,3,7,2,1082858.2459299995
23,Penta,LG_Chem,3,7,1,0.0
23,Penta,LG_Chem,3,3,2,224700.0
23,Penta,LG_Chem,3,3,1,0.0
23,Penta,LG_Chem,1,5,2,0.0
23,Penta,LG_Chem,1,5,1,0.0
23,Penta,LG_Chem,1,4,2,0.0
23,Penta,LG_Chem,1,4,1,0.0
23,Penta,LG_Chem,1,2,2,0.0
23,Penta,LG_Chem,1,2,1,0.0
23,Penta,LG_Chem,1,3,2,0.0
23,Penta,LG_Chem,1,3,1,0.0
23,Penta,LG_Chem,1,1,2,0.0
23,Penta,LG_Chem,1,1,1,60100.0
23,Penta,Panacea_Biotec,5,5,2,175350.0
23,Penta,Panacea_Biotec,5,5,1,0.0
23,Penta,Panacea_Biotec,5,6,2,362390.0
23,Penta,Panacea_Biotec,5,6,1,0.0
23,Penta,Panacea_Biotec,5,7,2,561120.0
23,Penta,Panacea_Biotec,5,7,1,0.0
23,Penta,Panacea_Biotec,5,9,2,993650.0
23,Penta,Panacea_Biotec,5,9,1,0.0
23,Penta,Panacea_Biotec,5,8,2,771540.0
23,Penta,Panacea_Biotec,5,8,1,0.0
23,Penta,Panacea_Biotec,4,5,2,339010.0
23,Penta,Panacea_Biotec,4,5,1,0.0
23,Penta,Panacea_Biotec,4,4,2,163660.0
23,Penta,Panacea_Biotec,4,4,1,0.0
23,Penta,Panacea_Biotec,4,6,2,526050.0
23,Penta,Panacea_Biotec,4,6,1,0.0
23,Penta,Panacea_Biotec,4,7,2,724780.0
23,Penta,Panacea_Biotec,4,7,1,0.0
23,Penta,Panacea_Biotec,4,8,2,935200.0
23,Penta,Panacea_Biotec,4,8,1,0.0
23,Penta,Panacea_Biotec,6,6,2,187040.0
23,Penta,Panacea_Biotec,6,6,1,0.0
23,Penta,Panacea_Biotec,6,7,2,385770.0
23,Penta,Panacea_Biotec,6,7,1,0.0
23,Penta,Panacea_Biotec,6,10,2,980310.0
