unit,values,type,pair_idx,pair,pair_probability
PCV,"[229980600 255538100 322750600 318306500 363296300 369410900 285323300
 435396500 470226400 530917400]",antigen,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Pertussis,"[330913600 348707600 372077900 358905200 359328000 361641600 392197100
 366714000 428874500 446770700]",antigen,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Polio,"[597194100 677401000 776170500 676082100 773974800 869915700 861400800
 863844100 895666700 960509500]",antigen,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Rotavirus,"[201197500 175155800 196664100 220157400 319305100 338422000 450422500
 421255000 854993100 366912800]",antigen,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Rubella,"[354209400 444952700 440196700 602098200 602205300 567084600 437763600
 605256900 851193600 458658300]",antigen,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Tetanus,"[609169300 660966800 613254200 610941500 740616500 723857000 682591200
 680463400 718420600 828807600]",antigen,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
AJ_Vaccines,"[7711003.0 7711003.0 7711003.0 7711003.0 7711003.0 7711003.0 7711003.0
 7711003.0 7711003.0 7711003.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
BB_NCIPD,"[39223956.0 39223956.0 39223956.0 39223956.0 39223956.0 39223956.0
 39223956.0 39223956.0 39223956.0 39223956.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Bharat_Biotech,"[61029105.0 61029105.0 61029105.0 61029105.0 61029105.0 61029105.0
 61029105.0 61029105.0 61029105.0 61029105.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Bilthoven,"[12048153.0 12048153.0 11014301.0 10343338.0 11286709.0 12048153.0
 12048153.0 12048153.0 12048153.0 12048153.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Biological_E,"[164885690.0 164885690.0 164885690.0 164885690.0 164885690.0 164885690.0
 164885690.0 164885690.0 164885690.0 164885690.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
China_National,"[12812242.0 12812242.0 12812242.0 12812242.0 12812242.0 12812242.0
 12812242.0 12812242.0 12812242.0 12812242.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
GSK,"[226762686.0 226762686.0 226762686.0 226762686.0 226762686.0 226762686.0
 226762686.0 226762686.0 226762686.0 226762686.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Haffkine_Bio,"[80972855.0 80972855.0 80972855.0 80972855.0 80972855.0 80972855.0
 80972855.0 80972855.0 80972855.0 80972855.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
LG_Chem,"[43702188.0 43702188.0 43702188.0 43702188.0 43702188.0 43702188.0
 43702188.0 43702188.0 43702188.0 43702188.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Merck_Sharp,"[56991052.0 56991052.0 56991052.0 56991052.0 56991052.0 56991052.0
 56991052.0 56991052.0 56991052.0 56991052.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
PT_Bio,"[45911731.0 45911731.0 45911731.0 45911731.0 45911731.0 45911731.0
 45911731.0 45911731.0 45911731.0 45911731.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Panacea_Biotec,"[10874165.0 10874165.0 10874165.0 10874165.0 10874165.0 10874165.0
 10874165.0 10874165.0 10874165.0 10874165.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Pfizer,"[83916974.0 83916974.0 83916974.0 83916974.0 83916974.0 83916974.0
 83916974.0 83916974.0 83916974.0 83916974.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Sanofi,"[87429432.0 87429432.0 82259017.0 80966413.0 85490526.0 87429432.0
 87429432.0 87429432.0 87429432.0 87429432.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Serum_Institute,"[587114096.0 587114096.0 587114096.0 587114096.0 587114096.0 587114096.0
 587114096.0 587114096.0 587114096.0 587114096.0]",manufacturer,6,Demand: 16 - Capacity: IPV_Shortage,0.004220889661941686
Diphtheria,"[654233900 836474800 765804800 925613800 851169600 917181600 1346325300
 1152974500 669109400 -2147483648]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
HPV,"[27408100 36795300 44960900 42153100 54014700 57247900 67205500 74837800
 78713600 88601800]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Hepatitis_B,"[361450400 362974100 358595100 337610100 315879700 420871000 416656000
 397573900 513788700 311250900]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Hib,"[308462400 308564000 317849200 348113400 353835500 364190100 361704000
 387351100 363068900 408753500]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Measles,"[558200700 568584000 470701300 569931600 693752000 880470900 794733300
 944858600 1111350000 635813500]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
PCV,"[228025000 270527400 333973500 349599500 355922500 316447400 486664800
 392780800 529487100 752423700]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Pertussis,"[376053500 329574100 385604700 351618800 410530100 375193000 363350500
 364705100 397681100 335678000]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Polio,"[597194100 677401000 776170500 676082100 773974800 869915700 861400800
 863844100 895666700 960509500]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Rotavirus,"[229454700 235817300 294116200 205158400 361673800 442510100 369726600
 502021600 283587800 884340400]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Rubella,"[375199800 541952100 425153100 568072300 445714300 717977700 625043900
 769890300 719103700 840127000]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Tetanus,"[661301900 640875700 698790600 606645900 707871300 661886500 558836400
 727439300 873897800 642777800]",antigen,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
AJ_Vaccines,"[7711003.0 7711003.0 7094122.0 3886345.120000001 4861787.45
 7248342.819999999 7711003.0 7711003.0 7711003.0 7711003.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
BB_NCIPD,"[39223956.0 39223956.0 39223956.0 21965415.36 25495571.4 36870518.64
 39223956.0 39223956.0 39223956.0 39223956.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Bharat_Biotech,"[61029105.0 61029105.0 61029105.0 34176298.8 39668918.25 57367358.7
 61029105.0 61029105.0 61029105.0 61029105.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Bilthoven,"[12048153.0 12048153.0 11084301.0 6072269.28 7596360.850000001 11325263.82
 12048153.0 12048153.0 12048153.0 12048153.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Biological_E,"[164885690.0 164885690.0 164885690.0 92335986.4 107175698.5 154992548.6
 164885690.0 164885690.0 164885690.0 164885690.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
China_National,"[12812242.0 12812242.0 12812242.0 7174855.52 8327957.300000001 12043507.48
 12812242.0 12812242.0 12812242.0 12812242.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
GSK,"[226762686.0 226762686.0 226762686.0 126987104.16 147395745.9 213156924.84
 226762686.0 226762686.0 226762686.0 226762686.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Haffkine_Bio,"[80972855.0 80972855.0 80972855.0 45344798.8 52632355.75 76114483.7
 80972855.0 80972855.0 80972855.0 80972855.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
LG_Chem,"[43702188.0 43702188.0 43493336.0 24327028.88 28355514.2 41080056.72
 43702188.0 43702188.0 43702188.0 43702188.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Merck_Sharp,"[56991052.0 56991052.0 56991052.0 31914989.12 37044183.8 53571588.88
 56991052.0 56991052.0 56991052.0 56991052.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
PT_Bio,"[45911731.0 45911731.0 45911731.0 25710569.36 29842625.15 43157027.14
 45911731.0 45911731.0 45911731.0 45911731.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Panacea_Biotec,"[10874165.0 10874165.0 10874165.0 6089532.4 7068207.25 10221715.1
 10874165.0 10874165.0 10874165.0 10874165.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Pfizer,"[83916974.0 83916974.0 83916974.0 46993505.44000001 54546033.1 78881955.56
 83916974.0 83916974.0 83916974.0 83916974.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Sanofi,"[87429432.0 87429432.0 82259017.0 45341191.28 55568841.9 82183666.08
 87429432.0 87429432.0 87429432.0 87429432.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Serum_Institute,"[587114096.0 587114096.0 587114096.0 328783893.7600001 381624162.4
 551887250.24 587114096.0 587114096.0 587114096.0 587114096.0]",manufacturer,7,Demand: 3 - Capacity: pandemic,0.0015550934653740986
Diphtheria,"[654233900 836474800 765804800 925613800 851169600 917181600 1346325300
 1152974500 669109400 -2147483648]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
HPV,"[26509800 35593800 41761900 46914800 51357500 59171600 66488200 73483500
 84634900 80794100]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Hepatitis_B,"[410703700 394726600 455058800 440667600 324876000 458683900 473285200
 433237300 448206300 436645900]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Hib,"[292457000 315010000 326207300 332843200 350062400 362530200 399440500
 394371600 351868000 351641500]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Measles,"[403209300 477992600 574350300 589385100 625684300 571410200 1164655200
 647187900 942801300 1502330400]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
PCV,"[228025000 270527400 333973500 349599500 355922500 316447400 486664800
 392780800 529487100 752423700]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Pertussis,"[330913600 348707600 372077900 358905200 359328000 361641600 392197100
 366714000 428874500 446770700]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Polio,"[629319000 636390100 756892800 753580500 795712200 761560800 823600500
 812364000 750291200 951616700]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Rotavirus,"[185622400 219556000 256011100 228026000 455555300 366778100 385080400
 482266900 714517200 1041382600]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Rubella,"[354209400 444952700 440196700 602098200 602205300 567084600 437763600
 605256900 851193600 458658300]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Tetanus,"[649813800 621341400 724413900 721858700 673652300 688070200 637263500
 692825800 620957100 607789000]",antigen,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
AJ_Vaccines,"[7711003.0 7711003.0 7094122.0 3886345.120000001 4861787.45
 7248342.819999999 7711003.0 7711003.0 7711003.0 7711003.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
BB_NCIPD,"[39223956.0 39223956.0 39223956.0 21965415.36 25495571.4 36870518.64
 39223956.0 39223956.0 39223956.0 39223956.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Bharat_Biotech,"[61029105.0 61029105.0 61029105.0 34176298.8 39668918.25 57367358.7
 61029105.0 61029105.0 61029105.0 61029105.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Bilthoven,"[12048153.0 12048153.0 11084301.0 6072269.28 7596360.850000001 11325263.82
 12048153.0 12048153.0 12048153.0 12048153.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Biological_E,"[164885690.0 164885690.0 164885690.0 92335986.4 107175698.5 154992548.6
 164885690.0 164885690.0 164885690.0 164885690.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
China_National,"[12812242.0 12812242.0 12812242.0 7174855.52 8327957.300000001 12043507.48
 12812242.0 12812242.0 12812242.0 12812242.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
GSK,"[226762686.0 226762686.0 226762686.0 126987104.16 147395745.9 213156924.84
 226762686.0 226762686.0 226762686.0 226762686.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Haffkine_Bio,"[80972855.0 80972855.0 80972855.0 45344798.8 52632355.75 76114483.7
 80972855.0 80972855.0 80972855.0 80972855.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
LG_Chem,"[43702188.0 43702188.0 43493336.0 24327028.88 28355514.2 41080056.72
 43702188.0 43702188.0 43702188.0 43702188.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Merck_Sharp,"[56991052.0 56991052.0 56991052.0 31914989.12 37044183.8 53571588.88
 56991052.0 56991052.0 56991052.0 56991052.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
PT_Bio,"[45911731.0 45911731.0 45911731.0 25710569.36 29842625.15 43157027.14
 45911731.0 45911731.0 45911731.0 45911731.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Panacea_Biotec,"[10874165.0 10874165.0 10874165.0 6089532.4 7068207.25 10221715.1
 10874165.0 10874165.0 10874165.0 10874165.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Pfizer,"[83916974.0 83916974.0 83916974.0 46993505.44000001 54546033.1 78881955.56
 83916974.0 83916974.0 83916974.0 83916974.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Sanofi,"[87429432.0 87429432.0 82259017.0 45341191.28 55568841.9 82183666.08
 87429432.0 87429432.0 87429432.0 87429432.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Serum_Institute,"[587114096.0 587114096.0 587114096.0 328783893.7600001 381624162.4
 551887250.24 587114096.0 587114096.0 587114096.0 587114096.0]",manufacturer,8,Demand: 12 - Capacity: pandemic,0.005645641007266969
Diphtheria,"[654233900 836474800 765804800 925613800 851169600 917181600 1346325300
 1152974500 669109400 -2147483648]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
HPV,"[29278100 34529800 41314600 46831600 52100600 61799200 68661300 71927100
 88594400 94993400]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Hepatitis_B,"[367899800 397096100 371863600 396265400 481334800 460819700 394718400
 307416400 352012500 467247100]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Hib,"[316577600 321711600 337724800 323457000 360463500 375263500 362984500
 401432800 409140000 453740700]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Measles,"[520688600 599384600 741765500 584291600 610795400 751325700 699010900
 831020100 825941600 1061105100]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
PCV,"[217304000 262275300 327108600 328942400 372129800 353796500 370562100
 492289800 466028200 179323800]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Pertussis,"[330913600 348707600 372077900 358905200 359328000 361641600 392197100
 366714000 428874500 446770700]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Polio,"[674623000 620549000 675000300 664288500 754280400 831403500 798232300
 929329300 980424200 648707300]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Rotavirus,"[185622400 219556000 256011100 228026000 455555300 366778100 385080400
 482266900 714517200 1041382600]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Rubella,"[375199800 541952100 425153100 568072300 445714300 717977700 625043900
 769890300 719103700 840127000]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Tetanus,"[609169300 660966800 613254200 610941500 740616500 723857000 682591200
 680463400 718420600 828807600]",antigen,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
AJ_Vaccines,"[7711003.0 7711003.0 7094122.0 3886345.120000001 4861787.45
 7248342.819999999 7711003.0 7711003.0 7711003.0 7711003.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
BB_NCIPD,"[39223956.0 39223956.0 39223956.0 21965415.36 25495571.4 36870518.64
 39223956.0 39223956.0 39223956.0 39223956.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Bharat_Biotech,"[61029105.0 61029105.0 61029105.0 34176298.8 39668918.25 57367358.7
 61029105.0 61029105.0 61029105.0 61029105.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Bilthoven,"[12048153.0 12048153.0 11084301.0 6072269.28 7596360.850000001 11325263.82
 12048153.0 12048153.0 12048153.0 12048153.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Biological_E,"[164885690.0 164885690.0 164885690.0 92335986.4 107175698.5 154992548.6
 164885690.0 164885690.0 164885690.0 164885690.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
China_National,"[12812242.0 12812242.0 12812242.0 7174855.52 8327957.300000001 12043507.48
 12812242.0 12812242.0 12812242.0 12812242.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
GSK,"[226762686.0 226762686.0 226762686.0 126987104.16 147395745.9 213156924.84
 226762686.0 226762686.0 226762686.0 226762686.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Haffkine_Bio,"[80972855.0 80972855.0 80972855.0 45344798.8 52632355.75 76114483.7
 80972855.0 80972855.0 80972855.0 80972855.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
LG_Chem,"[43702188.0 43702188.0 43493336.0 24327028.88 28355514.2 41080056.72
 43702188.0 43702188.0 43702188.0 43702188.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Merck_Sharp,"[56991052.0 56991052.0 56991052.0 31914989.12 37044183.8 53571588.88
 56991052.0 56991052.0 56991052.0 56991052.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
PT_Bio,"[45911731.0 45911731.0 45911731.0 25710569.36 29842625.15 43157027.14
 45911731.0 45911731.0 45911731.0 45911731.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Panacea_Biotec,"[10874165.0 10874165.0 10874165.0 6089532.4 7068207.25 10221715.1
 10874165.0 10874165.0 10874165.0 10874165.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Pfizer,"[83916974.0 83916974.0 83916974.0 46993505.44000001 54546033.1 78881955.56
 83916974.0 83916974.0 83916974.0 83916974.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Sanofi,"[87429432.0 87429432.0 82259017.0 45341191.28 55568841.9 82183666.08
 87429432.0 87429432.0 87429432.0 87429432.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Serum_Institute,"[587114096.0 587114096.0 587114096.0 328783893.7600001 381624162.4
 551887250.24 587114096.0 587114096.0 587114096.0 587114096.0]",manufacturer,9,Demand: 28 - Capacity: pandemic,0.01180917424726533
Diphtheria,"[654233900 836474800 765804800 925613800 851169600 917181600 1346325300
 1152974500 669109400 -2147483648]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
HPV,"[26509800 35593800 41761900 46914800 51357500 59171600 66488200 73483500
 84634900 80794100]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Hepatitis_B,"[410703700 394726600 455058800 440667600 324876000 458683900 473285200
 433237300 448206300 436645900]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Hib,"[292457000 315010000 326207300 332843200 350062400 362530200 399440500
 394371600 351868000 351641500]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Measles,"[403209300 477992600 574350300 589385100 625684300 571410200 1164655200
 647187900 942801300 1502330400]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
PCV,"[228025000 270527400 333973500 349599500 355922500 316447400 486664800
 392780800 529487100 752423700]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Pertussis,"[330913600 348707600 372077900 358905200 359328000 361641600 392197100
 366714000 428874500 446770700]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Polio,"[629319000 636390100 756892800 753580500 795712200 761560800 823600500
 812364000 750291200 951616700]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Rotavirus,"[185622400 219556000 256011100 228026000 455555300 366778100 385080400
 482266900 714517200 1041382600]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Rubella,"[354209400 444952700 440196700 602098200 602205300 567084600 437763600
 605256900 851193600 458658300]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Tetanus,"[649813800 621341400 724413900 721858700 673652300 688070200 637263500
 692825800 620957100 607789000]",antigen,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
AJ_Vaccines,"[7711003.0 7711003.0 7094122.0 6939902.0 7479673.0 7711003.0 7711003.0
 7711003.0 7711003.0 7711003.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
BB_NCIPD,"[39147073.0 39223956.0 39223956.0 39223956.0 39223956.0 39223956.0
 39223956.0 39223956.0 39223956.0 39223956.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Bharat_Biotech,"[61029105.0 61029105.0 61029105.0 61029105.0 61029105.0 61029105.0
 61029105.0 61029105.0 61029105.0 61029105.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Bilthoven,"[12048153.0 12048153.0 11084301.0 10843338.0 11686709.0 12048153.0
 12048153.0 12048153.0 12048153.0 12048153.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Biological_E,"[164885690.0 164885690.0 164885690.0 164885690.0 164885690.0 163879088.0
 164885690.0 164885690.0 164885690.0 164885690.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
China_National,"[12812242.0 12812242.0 12812242.0 12812242.0 12812242.0 12812242.0
 12812242.0 12812242.0 12812242.0 12812242.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
GSK,"[226762686.0 226762686.0 226762686.0 226762686.0 226762686.0 226762686.0
 226762686.0 226762686.0 226762686.0 226762686.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Haffkine_Bio,"[80972855.0 80972855.0 80972855.0 80972855.0 80972855.0 80972855.0
 80972855.0 80972855.0 80972855.0 80972855.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
LG_Chem,"[43702188.0 43702188.0 43493336.0 43441123.0 43623868.0 43702188.0
 43702188.0 43702188.0 43702188.0 43702188.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Merck_Sharp,"[56991052.0 56991052.0 56991052.0 56991052.0 56991052.0 56991052.0
 56991052.0 56991052.0 56991052.0 56991052.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
PT_Bio,"[45864272.0 45911731.0 45911731.0 45911731.0 45436226.0 45911731.0
 45911731.0 45911731.0 45911731.0 45911731.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Panacea_Biotec,"[10874165.0 10874165.0 10874165.0 10874165.0 10874165.0 10874165.0
 10874165.0 10874165.0 10874165.0 10874165.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Pfizer,"[83916974.0 83916974.0 83916974.0 83916974.0 83916974.0 83916974.0
 83916974.0 83916974.0 83916974.0 83916974.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Sanofi,"[87429432.0 87429432.0 82229737.0 80966413.0 85490526.0 87429432.0
 87429432.0 87429432.0 87429432.0 87429432.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Serum_Institute,"[587114096.0 587114096.0 587114096.0 587114096.0 584474822.0 583233946.0
 587114096.0 587114096.0 587114096.0 587114096.0]",manufacturer,10,Demand: 12 - Capacity: funding_delay,0.01597203164964982
Diphtheria,"[596906900 558336500 812533400 660834400 686912400 1059413800 1410783900
 1252908300 953910300 1577938400]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
HPV,"[26509800 35593800 41761900 46914800 51357500 59171600 66488200 73483500
 84634900 80794100]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Hepatitis_B,"[367899800 397096100 371863600 396265400 481334800 460819700 394718400
 307416400 352012500 467247100]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Hib,"[296797500 286435900 324747800 327110000 358279900 386356000 373120300
 367969400 422523900 380845900]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Measles,"[520688600 599384600 741765500 584291600 610795400 751325700 699010900
 831020100 825941600 1061105100]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
PCV,"[217304000 262275300 327108600 328942400 372129800 353796500 370562100
 492289800 466028200 179323800]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Pertussis,"[355092700 355017700 382913500 346050200 324302200 373866000 390207300
 358433200 438275500 333775300]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Polio,"[629319000 636390100 756892800 753580500 795712200 761560800 823600500
 812364000 750291200 951616700]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Rotavirus,"[176924600 219261400 246960500 200506000 250245900 309212600 359689500
 642248900 549276900 702456800]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Rubella,"[309860900 475793600 289321200 346819600 619977400 600887700 656546100
 670139400 781452000 1090014900]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Tetanus,"[629499200 631449500 590716800 662222000 654131200 630990900 743740500
 701074300 765625500 736675300]",antigen,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
AJ_Vaccines,"[7711003.0 7711003.0 7094122.0 6939902.0 7479673.0 7711003.0 7711003.0
 7711003.0 7711003.0 7711003.0]",manufacturer,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
BB_NCIPD,"[39147073.0 39223956.0 39223956.0 39223956.0 39223956.0 39223956.0
 39223956.0 39223956.0 39223956.0 39223956.0]",manufacturer,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
Bharat_Biotech,"[61029105.0 61029105.0 61029105.0 61029105.0 61029105.0 61029105.0
 61029105.0 61029105.0 61029105.0 61029105.0]",manufacturer,11,Demand: 9 - Capacity: funding_delay,0.03230814977431922
