model,dimension,category,mean,std,variance,ci95,min,max,n
UG-1,summary,avg_sim,0.6169453801860668,0.022330616602328105,0.0004986564378401717,0.007990908524915056,0.571322590008825,0.6573705313570591,30
UG-1,summary,avg_dist,0.3830546198139332,0.022330616602328122,0.0004986564378401724,0.00799090852491506,0.3426294686429409,0.42867740999117493,30
UG-1,summary,total_active,49.166666666666664,0.582141639885766,0.33888888888888885,0.20831671044794234,48.0,50.0,30
UG-1,summary,total_overlap,23.333333333333332,2.6499475885802384,7.022222222222221,0.9482715660415864,19.0,27.0,30
UG-1,slots_per_disease,Diphtheria,5.2,0.4,0.16,0.1431381616946834,5.0,6.0,30
UG-1,slots_per_disease,HPV,4.0,0.0,0.0,0.0,4.0,4.0,30
UG-1,slots_per_disease,Hepatitis_B,5.833333333333333,0.3726779962499649,0.13888888888888887,0.13336110821819522,5.0,6.0,30
UG-1,slots_per_disease,Hib,5.833333333333333,0.3726779962499649,0.13888888888888887,0.13336110821819522,5.0,6.0,30
UG-1,slots_per_disease,PCV,4.0,0.0,0.0,0.0,4.0,4.0,30
UG-1,slots_per_disease,Pertussis,5.733333333333333,0.4422166387140533,0.19555555555555554,0.15824519184082889,5.0,6.0,30
UG-1,slots_per_disease,Polio,7.0,0.0,0.0,0.0,7.0,7.0,30
UG-1,slots_per_disease,Rotavirus,6.333333333333333,0.4714045207910317,0.2222222222222222,0.1686899413014786,6.0,7.0,30
UG-1,slots_per_disease,Tetanus,5.233333333333333,0.42295258468165065,0.17888888888888885,0.15135163863836595,5.0,6.0,30
UG-1,overlap_per_disease,Diphtheria,3.5,2.1563858652847827,4.65,0.7716527716531575,1.0,8.0,30
UG-1,overlap_per_disease,HPV,1.6,0.48989794855663565,0.24000000000000005,0.17530772943598352,1.0,2.0,30
UG-1,overlap_per_disease,Hepatitis_B,5.1,2.1809783737274118,4.756666666666665,0.7804530877780048,2.0,11.0,30
UG-1,overlap_per_disease,Hib,4.766666666666667,1.6868774571839993,2.8455555555555554,0.6036413455637992,2.0,9.0,30
UG-1,overlap_per_disease,PCV,0.03333333333333333,0.1795054935711501,0.03222222222222221,0.06423521590967808,0.0,1.0,30
UG-1,overlap_per_disease,Pertussis,4.8,1.8330302779823362,3.3600000000000003,0.6559414608027153,1.0,9.0,30
UG-1,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-1,overlap_per_disease,Rotavirus,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-1,overlap_per_disease,Tetanus,3.533333333333333,1.9447936194419764,3.782222222222223,0.6959354589061855,1.0,7.0,30
UG-2,summary,avg_sim,0.618211487544377,0.0245271350389484,0.0006015803532188102,0.008776922552780828,0.5732498854593461,0.6594452570042025,30
UG-2,summary,avg_dist,0.38178851245562295,0.024527135038948412,0.0006015803532188109,0.008776922552780831,0.3405547429957975,0.4267501145406539,30
UG-2,summary,total_active,49.166666666666664,0.582141639885766,0.33888888888888885,0.20831671044794234,48.0,50.0,30
UG-2,summary,total_overlap,23.866666666666667,2.499777767900356,6.248888888888887,0.8945339858562399,19.0,27.0,30
UG-2,slots_per_disease,Diphtheria,5.166666666666667,0.3726779962499649,0.13888888888888887,0.13336110821819522,5.0,6.0,30
UG-2,slots_per_disease,HPV,4.0,0.0,0.0,0.0,4.0,4.0,30
UG-2,slots_per_disease,Hepatitis_B,5.666666666666667,0.4714045207910317,0.2222222222222222,0.1686899413014786,5.0,6.0,30
UG-2,slots_per_disease,Hib,5.933333333333334,0.24944382578492943,0.06222222222222223,0.08926232667235917,5.0,6.0,30
UG-2,slots_per_disease,PCV,4.0,0.0,0.0,0.0,4.0,4.0,30
UG-2,slots_per_disease,Pertussis,5.866666666666666,0.33993463423951903,0.11555555555555556,0.12164404660349834,5.0,6.0,30
UG-2,slots_per_disease,Polio,7.0,0.0,0.0,0.0,7.0,7.0,30
UG-2,slots_per_disease,Rotavirus,6.333333333333333,0.4714045207910317,0.2222222222222222,0.1686899413014786,6.0,7.0,30
UG-2,slots_per_disease,Tetanus,5.2,0.39999999999999997,0.15999999999999998,0.1431381616946834,5.0,6.0,30
UG-2,overlap_per_disease,Diphtheria,3.466666666666667,2.0612833111653743,4.24888888888889,0.7376207597303545,1.0,8.0,30
UG-2,overlap_per_disease,HPV,1.6333333333333333,0.4818944098266986,0.23222222222222216,0.17244369988384506,1.0,2.0,30
UG-2,overlap_per_disease,Hepatitis_B,5.3,2.2531459488161585,5.076666666666668,0.8062779228584204,1.0,11.0,30
UG-2,overlap_per_disease,Hib,4.8,1.8690461025168248,3.493333333333333,0.6688295580921777,1.0,9.0,30
UG-2,overlap_per_disease,PCV,0.03333333333333333,0.1795054935711501,0.03222222222222221,0.06423521590967808,0.0,1.0,30
UG-2,overlap_per_disease,Pertussis,4.833333333333333,2.353484414413847,5.538888888888889,0.8421835816407164,1.0,9.0,30
UG-2,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-2,overlap_per_disease,Rotavirus,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-2,overlap_per_disease,Tetanus,3.8,2.181742422927143,4.76,0.7807264992727393,1.0,8.0,30
SB-1,summary,avg_sim,0.614671028633925,0.038158476802798214,0.0014560693519096893,0.014393460477921604,0.5320606450886035,0.660027915813522,27
SB-1,summary,avg_dist,0.3853289713660749,0.03815847680279823,0.0014560693519096903,0.014393460477921609,0.33997208418647795,0.46793935491139654,27
SB-1,summary,total_active,76.48148148148148,2.455083469507637,6.027434842249655,0.9260628266421131,72.0,81.0,27
