model,dimension,category,mean,std,variance,min,max,n
UG-1,manufacturer,Merck_Sharp,29223.11776545817,10901.427711211105,118841126.1427614,0.7708828476188766,50418.07500000001,30
UG-1,manufacturer,PT_Bio,4788851.882654999,71130.6693846961,5059572127.1149435,4637334.0,4877178.0,30
UG-1,manufacturer,Panacea_Biotec,7445722.0,220517.7635837984,48628084056.0,7265670.0,7715800.0,30
UG-1,manufacturer,Pfizer,2.7959392353125856,0.0036731581185936698,1.3492090564190588e-05,2.7952571469735754,2.8157197971438777,30
UG-1,manufacturer,Sanofi,728161.0,5624.028449430177,31629696.0,721273.0,732753.0,30
UG-1,manufacturer,Serum_Institute,505143.6290000003,15430.938241791504,238113855.02198347,487853.8000000001,525301.0000000001,30
UG-2,total,total,41283582.84964986,683701.8084496639,467448162877.34094,39985378.21532077,42166352.501373425,30
UG-2,vaccine,DT,645393.3114366666,38028.00125258338,1446128879.2664833,538684.4068199998,692005.0,30
UG-2,vaccine,DTwP,384469.22349333327,123832.35595923007,15334452382.413465,196744.42439000003,661393.6,30
UG-2,vaccine,DTwP-Hib,307777.4823333333,15986.104172434185,255555526.61191767,280213.1200000001,343266.0,30
UG-2,vaccine,HPV,57681.21382795322,32682.966314284273,1068176287.1006404,0.7815364926806744,134192.08565364507,30
UG-2,vaccine,HepB,0.0,0.0,0.0,0.0,0.0,30
UG-2,vaccine,Hexa,566400.8,1333.9921139197188,1779534.9600000002,564767.0,567490.0,30
UG-2,vaccine,IPV,8535096.827165667,335426.0769090836,112510653070.61847,7683922.57441,8848010.0,30
UG-2,vaccine,OPV,3187480.274695667,424450.11840018054,180157903009.92728,2670523.0,3975034.34441,30
UG-2,vaccine,PCV,2.795939235312584,0.003673158118593883,1.3492090564192155e-05,2.7952571469735754,2.8157197971438777,30
UG-2,vaccine,Penta,25032606.485254664,151310.47159431595,22894858814.09429,24668324.5,25250658.0,30
UG-2,vaccine,Rotavirus,648615.4586376667,90383.7219975559,8169217202.131471,517530.0,786740.0,30
UG-2,vaccine,TT,298589.9546596667,82263.25224784222,6767242670.3921175,221736.0,463032.0,30
UG-2,vaccine,Td,1619469.022206,97315.61757952897,9470329424.885128,1380602.0,1806238.3499999999,30
UG-2,manufacturer,AJ_Vaccines,911997.054147,24133.71244184107,582436076.2254745,820334.9699999997,918500.0,30
UG-2,manufacturer,BB_NCIPD,382750.23439533333,30000.304912845124,900018294.8636793,333606.0,441189.0,30
UG-2,manufacturer,Bharat_Biotech,759225.3333333334,77701.00607385265,6037446344.888887,647940.0,825820.0,30
UG-2,manufacturer,Bilthoven,421924.08581366664,10322.850617766038,106561244.87671266,366422.57441000006,423950.0,30
UG-2,manufacturer,Biological_E,3648551.2666666666,44497.13337728129,1979994878.7955606,3523691.0,3688462.0000000014,30
UG-2,manufacturer,China_National,444054.43574315525,25422.81748862058,646319649.0597125,414460.01065364503,498234.01065364503,30
UG-2,manufacturer,GSK,693185.3333333334,41036.252162637305,1683973991.555555,659930.0,769340.0,30
UG-2,manufacturer,Haffkine_Bio,81200.0,0.0,0.0,81200.0,81200.0,30
UG-2,manufacturer,LG_Chem,20443275.687204998,315285.6029828784,99405011448.2772,19736510.0,20747660.0,30
UG-2,manufacturer,Merck_Sharp,29538.111418131306,10750.024751871873,115563032.16585793,0.7708828476188766,50418.07500000001,30
UG-2,manufacturer,PT_Bio,4788851.882654999,71130.66938469613,5059572127.114947,4637334.0,4877178.0,30
UG-2,manufacturer,Panacea_Biotec,7445722.0,220517.7635837984,48628084056.0,7265670.0,7715800.0,30
UG-2,manufacturer,Pfizer,2.795939235312584,0.003673158118593883,1.3492090564192155e-05,2.7952571469735754,2.8157197971438777,30
UG-2,manufacturer,Sanofi,728161.0,5624.028449430177,31629696.0,721273.0,732753.0,30
UG-2,manufacturer,Serum_Institute,505143.6290000001,15430.938241791626,238113855.02198723,487853.8000000001,525301.0000000001,30
SB-1,total,total,66152624.73554396,891369.9741253953,794540430772.3079,64024281.69999999,67486684.3994667,27
SB-1,vaccine,DT,1277638.4228981438,120718.79735130943,14573028033.946512,967050.3426600014,1509588.0,27
SB-1,vaccine,DTwP,827684.4745005786,201346.12526559868,40540262159.47015,477725.5,1090164.1,27
SB-1,vaccine,DTwP-Hib,413999.60000000003,58279.22774792123,3396468386.8940716,277733.4,514899.0,27
SB-1,vaccine,HPV,192742.0544444444,36774.40053063426,1352356534.3875132,122449.41500000001,277268.70999999996,27
SB-1,vaccine,HepB,60100.00000000009,4.150155123679525e-10,1.7223787550603415e-19,60100.0,60100.0000000022,27
SB-1,vaccine,Hexa,898044.0,2.240413913152591e-11,5.019454502247705e-22,898043.9999999999,898044.0,27
SB-1,vaccine,IPV,14586897.705914445,329406.031535486,108508333611.95761,13611393.0,14889355.0,27
SB-1,vaccine,OPV,3719264.5364846494,823884.616429251,678785861188.774,2433197.0,5358741.0,27
SB-1,vaccine,PCV,84941.11111111112,35319.08080819493,1247437469.1358032,60100.0,175710.0,27
SB-1,vaccine,Penta,40542146.50923649,197550.9376187291,39026372954.038994,40165110.0,40954205.9,27
SB-1,vaccine,Rotavirus,1047490.7086496295,139652.7138080355,19502880473.94907,793260.0,1307919.9999999998,27
SB-1,vaccine,TT,416949.10816111084,163013.07654674776,26573263125.235844,89566.0,661338.0,27
SB-1,vaccine,Td,2084726.5041433454,199532.99921134545,39813417774.27478,1539191.9789031995,2374012.74802,27
SB-1,manufacturer,AJ_Vaccines,1043710.8856751852,137431.0945849059,18887305758.80535,540900.0,1098800.0000000005,27
SB-1,manufacturer,BB_NCIPD,669143.2222222222,33584.00212770331,1127885198.9135804,541534.0,683571.0000000002,27
SB-1,manufacturer,Bharat_Biotech,1031302.9629629628,105554.57604743702,11141768524.554165,850780.0,1279239.9999999995,27
SB-1,manufacturer,Bilthoven,601301.8518518518,11912.27565939688,141902311.3854594,540900.0,604250.0,27
SB-1,manufacturer,Biological_E,5979326.575532919,202786.93589738954,41122541370.65197,5623574.999999999,6439190.727480004,27
SB-1,manufacturer,China_National,447966.375,44277.873673397946,1960530097.037387,398000.0,545080.0,27
SB-1,manufacturer,GSK,755538.1481481482,140516.3540775141,19744845763.23731,553190.0,1033250.0,27
SB-1,manufacturer,Haffkine_Bio,80839.11111111111,2224.668520182581,4949150.0246913545,73080.0,82012.0,27
SB-1,manufacturer,LG_Chem,34201597.338757776,279534.87791521096,78139747971.07188,33211200.0,34334700.0,27
SB-1,manufacturer,Merck_Sharp,105463.8275925926,24784.073438813874,614250296.2205194,39200.0,176400.0,27
SB-1,manufacturer,PT_Bio,7679242.047365075,63855.090040238574,4077472524.046975,7603742.000000001,7853158.0,27
SB-1,manufacturer,Panacea_Biotec,11516088.133768555,637537.9665249615,406454658760.78296,10564500.0,12776160.0,27
SB-1,manufacturer,Pfizer,84941.11111111112,35319.08080819493,1247437469.1358032,60100.0,175710.0,27
SB-1,manufacturer,Sanofi,1141166.4444444445,1794.6284735356005,3220691.3580247196,1137402.0,1142022.0000000005,27
SB-1,manufacturer,Serum_Institute,814996.7000000001,4.05137214068888e-10,1.6413616222349997e-19,814996.6999999996,814996.7000000015,27
SB-2,total,total,66169326.03175256,871371.2615121749,759287875389.3191,64024281.69999999,67486684.3994667,30
SB-2,vaccine,DT,1282850.5472749963,116200.79055691524,13502623726.052082,967050.3426600014,1509588.0,30
SB-2,vaccine,DTwP,828785.9471628541,194689.7265010066,37904089605.03676,477725.5,1090164.1,30
SB-2,vaccine,DTwP-Hib,412300.6066666667,57977.649669718594,3361407861.2246203,277733.4,514899.0,30
SB-2,vaccine,HPV,190182.71566666663,36742.18249168909,1349987974.2525842,122449.41500000001,277268.70999999996,30
SB-2,vaccine,HepB,60100.00000000008,3.944929118986084e-10,1.5562465753824321e-19,60100.0,60100.0000000022,30
SB-2,vaccine,Hexa,898044.0,2.1254432601278573e-11,4.517509052022935e-22,898043.9999999999,898044.0,30
SB-2,vaccine,IPV,14586773.868656334,333614.32248658425,111298516168.18263,13611393.0,14889355.0,30
SB-2,vaccine,OPV,3729324.333130184,789166.5212255336,622783798223.2106,2433197.0,5358741.0,30
SB-2,vaccine,PCV,84307.33333333334,34565.639869031154,1194783459.555556,60100.0,175710.0,30
SB-2,vaccine,Penta,40541538.45497952,192260.0932018939,36963943438.00093,40165110.0,40954205.9,30
SB-2,vaccine,Rotavirus,1052720.9711179999,133564.6277206985,17839509778.16878,793260.0,1307919.9999999998,30
SB-2,vaccine,TT,423559.03067833313,158560.1055369465,25141307067.887615,89566.0,661338.0,30
SB-2,vaccine,Td,2078838.2230856777,200855.95934331708,40343116403.72424,1539191.9789031995,2374012.74802,30
SB-2,manufacturer,AJ_Vaccines,1044179.7971076667,132320.01392196276,17508586084.308422,540900.0,1098800.0000000005,30
SB-2,manufacturer,BB_NCIPD,670586.0,32153.24475798153,1033831148.4666668,541534.0,683571.0000000002,30
SB-2,manufacturer,Bharat_Biotech,1037232.1836273333,103962.62381596742,10808227150.700357,850780.0,1279239.9999999995,30
SB-2,manufacturer,Bilthoven,601596.6666666666,11335.533609946297,128494322.22222213,540900.0,604250.0,30
SB-2,manufacturer,Biological_E,5976195.867448627,196440.18390161305,38588745851.29955,5623574.999999999,6439190.727480004,30
SB-2,manufacturer,China_National,444749.9375,43335.91276669929,1878001335.322971,398000.0,545080.0,30
SB-2,manufacturer,GSK,753343.3333333334,141480.49058282046,20016729215.555553,553190.0,1033250.0,30
SB-2,manufacturer,Haffkine_Bio,80956.4,2139.6366919019997,4578045.173333333,73080.0,82012.0,30
SB-2,manufacturer,LG_Chem,34192942.93821533,283987.3107169787,80648792648.2618,33211200.0,34334700.0,30
SB-2,manufacturer,Merck_Sharp,104390.77816666667,24440.4528965472,597335737.7883426,39200.0,176400.0,30
SB-2,manufacturer,PT_Bio,7679716.775961901,65408.54638014539,4278277939.5636306,7603742.0,7853158.0,30
SB-2,manufacturer,Panacea_Biotec,11543033.320391698,622634.9294978369,387674255430.77625,10564500.0,12776160.0,30
SB-2,manufacturer,Pfizer,84307.33333333334,34565.639869031154,1194783459.555556,60100.0,175710.0,30
SB-2,manufacturer,Sanofi,1141098.0,1848.0000000000077,3415104.000000029,1137402.0,1142022.0000000005,30
SB-2,manufacturer,Serum_Institute,814996.7,4.340277957335871e-10,1.883801274693564e-19,814996.6999999996,814996.7000000015,30
MP-1,total,total,77648782.16666669,97871.7354690075,9578876603.71538,77377620.7,77702900.70000005,30
MP-1,vaccine,DT,1557800.0,0.0,0.0,1557800.0,1557800.0,30
MP-1,vaccine,DTwP,838588.0,0.0,0.0,838588.0,838588.0,30
MP-1,vaccine,DTwP-Hib,59291.39999999999,2.1827872842550278e-11,4.764560328305439e-22,59291.40000000001,59291.40000000001,30
MP-1,vaccine,HPV,2684880.8592753336,108112.50166328822,11688313015.894499,2615744.0,2932782.6255899994,30
MP-1,vaccine,HepB,60100.00000000019,2.163297721900527e-10,4.6798570335800094e-20,60100.0,60100.00000000044,30
MP-1,vaccine,Hexa,1367398.6333333333,3620.4956795383077,13107988.965555552,1365031.0,1373788.0,30
MP-1,vaccine,IPV,14931119.366666667,3620.4956795383077,13107988.965555552,14924730.0,14933487.0,30
MP-1,vaccine,OPV,3936971.3863189993,1519825.3585725836,2309869120560.282,1054270.0,5093704.000000018,30
MP-1,vaccine,PCV,1507729.1503043328,17732.147940711577,314429070.59128183,1494282.2999999998,1536982.2999999998,30
MP-1,vaccine,Penta,47474717.34792333,1003819.0650176263,1007652715292.8613,46769334.0,49455674.0,30
MP-1,vaccine,Rotavirus,2056968.6666666667,31436.489915736813,988252898.2222222,1986480.0,2072900.0,30
MP-1,vaccine,TT,216863.18019666674,211028.2226063972,44532910736.41513,37234.000000000015,474078.0000000001,30
MP-1,vaccine,Td,956354.1759813334,170093.3030988054,28931731759.062077,807885.0,1161411.0,30
MP-1,manufacturer,AJ_Vaccines,1266170.0,0.0,0.0,1266170.0,1266170.0,30
MP-1,manufacturer,BB_NCIPD,746473.0,0.0,0.0,746473.0,746473.0,30
MP-1,manufacturer,Bharat_Biotech,1471542.6666666667,49497.48969616765,2450001486.2222223,1361380.0,1495860.0,30
MP-1,manufacturer,Bilthoven,604250.0,0.0,0.0,604250.0,604250.0,30
MP-1,manufacturer,Biological_E,8002537.0,0.0,0.0,8002537.0,8002537.0,30
MP-1,manufacturer,China_National,1730951.8,12775.855774076348,163222490.75999996,1666948.0,1758382.0,30
MP-1,manufacturer,GSK,3190088.0,44856.61351462005,2012115775.9999938,3094080.0,3218160.0,30
MP-1,manufacturer,Haffkine_Bio,81200.0,0.0,0.0,81200.0,81200.0,30
MP-1,manufacturer,LG_Chem,34334700.0,0.0,0.0,34334700.0,34334700.0,30
MP-1,manufacturer,Merck_Sharp,424732.0,21556.43606907227,464679936.0,410620.0,457660.0,30
MP-1,manufacturer,PT_Bio,8151892.0,8.670141326740968e-10,7.517135062566164e-19,8151891.999999996,8151892.000000003,30
MP-1,manufacturer,Panacea_Biotec,14820855.0,22202.57924206114,492954525.0000042,14786939.999999998,14835390.0,30
MP-1,manufacturer,Pfizer,596410.0,0.0,0.0,596410.0,596410.0,30
MP-1,manufacturer,Sanofi,1484798.0,0.0,0.0,1484798.0,1484798.0,30
MP-1,manufacturer,Serum_Institute,742182.6999999997,2.3283064365386963e-10,5.421010862427522e-20,742182.7,742182.7,30
MP-2,total,total,77648782.16666669,97871.7354690075,9578876603.71538,77377620.7,77702900.70000005,30
MP-2,vaccine,DT,1557800.0,0.0,0.0,1557800.0,1557800.0,30
MP-2,vaccine,DTwP,838588.0,0.0,0.0,838588.0,838588.0,30
MP-2,vaccine,DTwP-Hib,59291.39999999999,2.1827872842550278e-11,4.764560328305439e-22,59291.40000000001,59291.40000000001,30
MP-2,vaccine,HPV,2684880.8592753336,108112.50166328822,11688313015.894499,2615744.0,2932782.6255899994,30
MP-2,vaccine,HepB,60100.00000000019,2.163297721900527e-10,4.6798570335800094e-20,60100.0,60100.00000000044,30
MP-2,vaccine,Hexa,1367398.6333333333,3620.4956795383077,13107988.965555552,1365031.0,1373788.0,30
MP-2,vaccine,IPV,14931119.366666667,3620.4956795383077,13107988.965555552,14924730.0,14933487.0,30
MP-2,vaccine,OPV,3936971.3863189993,1519825.3585725836,2309869120560.282,1054270.0,5093704.000000018,30
MP-2,vaccine,PCV,1507729.1503043328,17732.147940711577,314429070.59128183,1494282.2999999998,1536982.2999999998,30
MP-2,vaccine,Penta,47474717.34792333,1003819.0650176263,1007652715292.8613,46769334.0,49455674.0,30
MP-2,vaccine,Rotavirus,2056968.6666666667,31436.489915736813,988252898.2222222,1986480.0,2072900.0,30
MP-2,vaccine,TT,216863.18019666674,211028.2226063972,44532910736.41513,37234.000000000015,474078.0000000001,30
MP-2,vaccine,Td,956354.1759813334,170093.3030988054,28931731759.062077,807885.0,1161411.0,30
MP-2,manufacturer,AJ_Vaccines,1266170.0,0.0,0.0,1266170.0,1266170.0,30
MP-2,manufacturer,BB_NCIPD,746473.0,0.0,0.0,746473.0,746473.0,30
MP-2,manufacturer,Bharat_Biotech,1471542.6666666667,49497.48969616765,2450001486.2222223,1361380.0,1495860.0,30
MP-2,manufacturer,Bilthoven,604250.0,0.0,0.0,604250.0,604250.0,30
MP-2,manufacturer,Biological_E,8002537.0,0.0,0.0,8002537.0,8002537.0,30
MP-2,manufacturer,China_National,1730951.8,12775.855774076348,163222490.75999996,1666948.0,1758382.0,30
MP-2,manufacturer,GSK,3190088.0,44856.61351462005,2012115775.9999938,3094080.0,3218160.0,30
MP-2,manufacturer,Haffkine_Bio,81200.0,0.0,0.0,81200.0,81200.0,30
MP-2,manufacturer,LG_Chem,34334700.0,0.0,0.0,34334700.0,34334700.0,30
MP-2,manufacturer,Merck_Sharp,424732.0,21556.43606907227,464679936.0,410620.0,457660.0,30
MP-2,manufacturer,PT_Bio,8151892.0,8.670141326740968e-10,7.517135062566164e-19,8151891.999999996,8151892.000000003,30
MP-2,manufacturer,Panacea_Biotec,14820855.0,22202.57924206114,492954525.0000042,14786939.999999998,14835390.0,30
MP-2,manufacturer,Pfizer,596410.0,0.0,0.0,596410.0,596410.0,30
MP-2,manufacturer,Sanofi,1484798.0,0.0,0.0,1484798.0,1484798.0,30
MP-2,manufacturer,Serum_Institute,742182.6999999997,2.3283064365386963e-10,5.421010862427522e-20,742182.7,742182.7,30
