trial,vaccine,manufacturer,time_period_start,time_period_end,discount_level,quantity
17,Penta,Biological_E,5,9,2,0.0
17,Penta,Biological_E,5,9,1,0.0
17,Penta,Biological_E,5,8,2,0.0
17,Penta,Biological_E,5,8,1,0.0
17,Penta,Biological_E,4,5,2,106540.0
17,Penta,Biological_E,4,5,1,0.0
17,Penta,Biological_E,4,4,2,60000.0
17,Penta,Biological_E,4,4,1,0.0
17,Penta,Biological_E,4,6,2,159810.0
17,Penta,Biological_E,4,6,1,0.0
17,Penta,Biological_E,4,7,2,199879.0
17,Penta,Biological_E,4,7,1,0.0
17,Penta,Biological_E,4,8,2,245233.0
17,Penta,Biological_E,4,8,1,0.0
17,Penta,Biological_E,6,6,2,0.0
17,Penta,Biological_E,6,6,1,0.0
17,Penta,Biological_E,6,7,2,0.0
17,Penta,Biological_E,6,7,1,0.0
17,Penta,Biological_E,6,10,2,0.0
17,Penta,Biological_E,6,10,1,0.0
17,Penta,Biological_E,6,9,2,0.0
17,Penta,Biological_E,6,9,1,0.0
17,Penta,Biological_E,6,8,2,0.0
17,Penta,Biological_E,6,8,1,0.0
17,Penta,Biological_E,7,7,2,60000.0
17,Penta,Biological_E,7,7,1,0.0
17,Penta,Biological_E,7,10,2,136146.0
17,Penta,Biological_E,7,10,1,0.0
17,Penta,Biological_E,7,9,2,136146.0
17,Penta,Biological_E,7,9,1,0.0
17,Penta,Biological_E,7,8,2,85423.0
17,Penta,Biological_E,7,8,1,0.0
17,Penta,Biological_E,2,5,2,213080.0
17,Penta,Biological_E,2,5,1,0.0
17,Penta,Biological_E,2,4,2,159810.0
17,Penta,Biological_E,2,4,1,0.0
17,Penta,Biological_E,2,6,2,266350.0
17,Penta,Biological_E,2,6,1,0.0
17,Penta,Biological_E,2,2,2,60000.0
17,Penta,Biological_E,2,2,1,0.0
17,Penta,Biological_E,2,3,2,106540.0
17,Penta,Biological_E,2,3,1,0.0
17,Penta,Biological_E,10,10,2,0.0
17,Penta,Biological_E,10,10,1,0.0
17,Penta,Biological_E,9,10,2,0.0
17,Penta,Biological_E,9,10,1,50723.0
17,Penta,Biological_E,9,9,2,0.0
17,Penta,Biological_E,9,9,1,50723.0
17,Penta,Biological_E,8,10,2,0.0
17,Penta,Biological_E,8,10,1,0.0
17,Penta,Biological_E,8,9,2,0.0
17,Penta,Biological_E,8,9,1,0.0
17,Penta,Biological_E,8,8,2,0.0
17,Penta,Biological_E,8,8,1,0.0
17,Penta,Biological_E,3,5,2,159810.0
17,Penta,Biological_E,3,5,1,0.0
17,Penta,Biological_E,3,4,2,106540.0
17,Penta,Biological_E,3,4,1,0.0
17,Penta,Biological_E,3,6,2,213080.0
17,Penta,Biological_E,3,6,1,0.0
17,Penta,Biological_E,3,7,2,253149.0
17,Penta,Biological_E,3,7,1,0.0
17,Penta,Biological_E,3,3,2,60000.0
17,Penta,Biological_E,3,3,1,0.0
17,Penta,Biological_E,1,5,2,0.0
17,Penta,Biological_E,1,5,1,0.0
17,Penta,Biological_E,1,4,2,0.0
17,Penta,Biological_E,1,4,1,0.0
17,Penta,Biological_E,1,2,2,0.0
17,Penta,Biological_E,1,2,1,0.0
17,Penta,Biological_E,1,3,2,0.0
17,Penta,Biological_E,1,3,1,0.0
17,Penta,Biological_E,1,1,2,0.0
17,Penta,Biological_E,1,1,1,53270.0
17,Penta,PT_Bio,5,5,2,0.0
17,Penta,PT_Bio,5,5,1,0.0
17,Penta,PT_Bio,5,6,2,0.0
17,Penta,PT_Bio,5,6,1,0.0
17,Penta,PT_Bio,5,7,2,0.0
17,Penta,PT_Bio,5,7,1,0.0
17,Penta,PT_Bio,5,9,2,0.0
17,Penta,PT_Bio,5,9,1,0.0
17,Penta,PT_Bio,5,8,2,0.0
17,Penta,PT_Bio,5,8,1,0.0
17,Penta,PT_Bio,4,5,2,126840.0
17,Penta,PT_Bio,4,5,1,0.0
17,Penta,PT_Bio,4,4,2,63420.0
17,Penta,PT_Bio,4,4,1,0.0
17,Penta,PT_Bio,4,6,2,190260.0
17,Penta,PT_Bio,4,6,1,0.0
17,Penta,PT_Bio,4,7,2,253680.0
17,Penta,PT_Bio,4,7,1,0.0
17,Penta,PT_Bio,4,8,2,317100.0
17,Penta,PT_Bio,4,8,1,0.0
17,Penta,PT_Bio,6,6,2,0.0
17,Penta,PT_Bio,6,6,1,0.0
17,Penta,PT_Bio,6,7,2,0.0
17,Penta,PT_Bio,6,7,1,0.0
17,Penta,PT_Bio,6,10,2,0.0
17,Penta,PT_Bio,6,10,1,0.0
17,Penta,PT_Bio,6,9,2,0.0
17,Penta,PT_Bio,6,9,1,0.0
17,Penta,PT_Bio,6,8,2,0.0
17,Penta,PT_Bio,6,8,1,0.0
17,Penta,PT_Bio,7,7,2,63420.0
17,Penta,PT_Bio,7,7,1,0.0
17,Penta,PT_Bio,7,10,2,253680.0
17,Penta,PT_Bio,7,10,1,0.0
17,Penta,PT_Bio,7,9,2,190260.0
17,Penta,PT_Bio,7,9,1,0.0
17,Penta,PT_Bio,7,8,2,126840.0
17,Penta,PT_Bio,7,8,1,0.0
17,Penta,PT_Bio,2,5,2,253680.0
17,Penta,PT_Bio,2,5,1,0.0
17,Penta,PT_Bio,2,4,2,190260.0
17,Penta,PT_Bio,2,4,1,0.0
17,Penta,PT_Bio,2,6,2,317100.0
17,Penta,PT_Bio,2,6,1,0.0
17,Penta,PT_Bio,2,2,2,63420.0
17,Penta,PT_Bio,2,2,1,0.0
17,Penta,PT_Bio,2,3,2,126840.0
17,Penta,PT_Bio,2,3,1,0.0
17,Penta,PT_Bio,10,10,2,0.0
17,Penta,PT_Bio,10,10,1,0.0
17,Penta,PT_Bio,9,10,2,126840.0
17,Penta,PT_Bio,9,10,1,0.0
17,Penta,PT_Bio,9,9,2,63420.0
17,Penta,PT_Bio,9,9,1,0.0
17,Penta,PT_Bio,8,10,2,0.0
17,Penta,PT_Bio,8,10,1,0.0
17,Penta,PT_Bio,8,9,2,0.0
17,Penta,PT_Bio,8,9,1,0.0
17,Penta,PT_Bio,8,8,2,0.0
17,Penta,PT_Bio,8,8,1,0.0
17,Penta,PT_Bio,3,5,2,190260.0
17,Penta,PT_Bio,3,5,1,0.0
17,Penta,PT_Bio,3,4,2,126840.0
17,Penta,PT_Bio,3,4,1,0.0
17,Penta,PT_Bio,3,6,2,253680.0
17,Penta,PT_Bio,3,6,1,0.0
17,Penta,PT_Bio,3,7,2,317100.0
17,Penta,PT_Bio,3,7,1,0.0
17,Penta,PT_Bio,3,3,2,63420.0
17,Penta,PT_Bio,3,3,1,0.0
17,Penta,PT_Bio,1,5,2,0.0
17,Penta,PT_Bio,1,5,1,0.0
17,Penta,PT_Bio,1,4,2,0.0
17,Penta,PT_Bio,1,4,1,0.0
17,Penta,PT_Bio,1,2,2,0.0
17,Penta,PT_Bio,1,2,1,0.0
17,Penta,PT_Bio,1,3,2,0.0
17,Penta,PT_Bio,1,3,1,0.0
17,Penta,PT_Bio,1,1,2,0.0
17,Penta,PT_Bio,1,1,1,59762.0
17,DTwP,Serum_Institute,5,5,2,0.0
17,DTwP,Serum_Institute,5,5,1,0.0
17,DTwP,Serum_Institute,5,6,2,0.0
17,DTwP,Serum_Institute,5,6,1,0.0
17,DTwP,Serum_Institute,5,7,2,0.0
17,DTwP,Serum_Institute,5,7,1,0.0
17,DTwP,Serum_Institute,5,9,2,0.0
17,DTwP,Serum_Institute,5,9,1,0.0
17,DTwP,Serum_Institute,5,8,2,0.0
17,DTwP,Serum_Institute,5,8,1,0.0
17,DTwP,Serum_Institute,4,5,2,0.0
17,DTwP,Serum_Institute,4,5,1,0.0
17,DTwP,Serum_Institute,4,4,2,0.0
17,DTwP,Serum_Institute,4,4,1,0.0
17,DTwP,Serum_Institute,4,6,2,0.0
17,DTwP,Serum_Institute,4,6,1,0.0
17,DTwP,Serum_Institute,4,7,2,0.0
17,DTwP,Serum_Institute,4,7,1,0.0
17,DTwP,Serum_Institute,4,8,2,0.0
17,DTwP,Serum_Institute,4,8,1,0.0
17,DTwP,Serum_Institute,6,6,2,0.0
17,DTwP,Serum_Institute,6,6,1,0.0
17,DTwP,Serum_Institute,6,7,2,0.0
17,DTwP,Serum_Institute,6,7,1,0.0
17,DTwP,Serum_Institute,6,10,2,0.0
17,DTwP,Serum_Institute,6,10,1,0.0
17,DTwP,Serum_Institute,6,9,2,0.0
17,DTwP,Serum_Institute,6,9,1,0.0
17,DTwP,Serum_Institute,6,8,2,0.0
17,DTwP,Serum_Institute,6,8,1,0.0
17,DTwP,Serum_Institute,7,7,2,0.0
17,DTwP,Serum_Institute,7,7,1,0.0
17,DTwP,Serum_Institute,7,10,2,0.0
17,DTwP,Serum_Institute,7,10,1,5201.0
17,DTwP,Serum_Institute,7,9,2,0.0
17,DTwP,Serum_Institute,7,9,1,0.0
17,DTwP,Serum_Institute,7,8,2,0.0
17,DTwP,Serum_Institute,7,8,1,0.0
17,DTwP,Serum_Institute,2,5,2,0.0
17,DTwP,Serum_Institute,2,5,1,0.0
17,DTwP,Serum_Institute,2,4,2,0.0
17,DTwP,Serum_Institute,2,4,1,0.0
17,DTwP,Serum_Institute,2,6,2,0.0
17,DTwP,Serum_Institute,2,6,1,0.0
17,DTwP,Serum_Institute,2,2,2,0.0
17,DTwP,Serum_Institute,2,2,1,0.0
17,DTwP,Serum_Institute,2,3,2,0.0
17,DTwP,Serum_Institute,2,3,1,0.0
17,DTwP,Serum_Institute,10,10,2,0.0
17,DTwP,Serum_Institute,10,10,1,5201.0
17,DTwP,Serum_Institute,9,10,2,0.0
17,DTwP,Serum_Institute,9,10,1,5201.0
17,DTwP,Serum_Institute,9,9,2,0.0
17,DTwP,Serum_Institute,9,9,1,0.0
17,DTwP,Serum_Institute,8,10,2,0.0
17,DTwP,Serum_Institute,8,10,1,0.0
17,DTwP,Serum_Institute,8,9,2,0.0
17,DTwP,Serum_Institute,8,9,1,0.0
17,DTwP,Serum_Institute,8,8,2,0.0
17,DTwP,Serum_Institute,8,8,1,0.0
17,DTwP,Serum_Institute,3,5,2,0.0
17,DTwP,Serum_Institute,3,5,1,0.0
17,DTwP,Serum_Institute,3,4,2,0.0
17,DTwP,Serum_Institute,3,4,1,0.0
17,DTwP,Serum_Institute,3,6,2,0.0
17,DTwP,Serum_Institute,3,6,1,0.0
17,DTwP,Serum_Institute,3,7,2,0.0
17,DTwP,Serum_Institute,3,7,1,0.0
17,DTwP,Serum_Institute,3,3,2,0.0
17,DTwP,Serum_Institute,3,3,1,0.0
17,DTwP,Serum_Institute,1,5,2,0.0
17,DTwP,Serum_Institute,1,5,1,0.0
17,DTwP,Serum_Institute,1,4,2,0.0
