model,dimension,category,mean,std,variance,min,max,n
UG-3,vaccine,Td,1476063.4729386088,202240.7006731852,40901301008.7809,1100250.0,1820091.5050399997,30
UG-3,manufacturer,AJ_Vaccines,1071551.4656969442,47350.202922909724,2242041716.8407283,880229.0682491595,1098800.0000000005,30
UG-3,manufacturer,BB_NCIPD,502380.67910979374,44798.23391806427,2006881762.1776037,385657.99999999953,592683.1706257438,30
UG-3,manufacturer,Bharat_Biotech,932231.3333333334,79974.6851086156,6395950258.22222,749640.0,1049600.0,30
UG-3,manufacturer,Bilthoven,578130.5392243894,37273.77949760187,1389334638.0358455,480800.2961608404,604250.0000000001,30
UG-3,manufacturer,Biological_E,3803771.6333333324,219625.55942641495,48235386353.36572,3153208.9999999995,4001767.0000000005,30
UG-3,manufacturer,China_National,445021.94657532685,59758.38063036704,3571064055.5638266,310920.04794140276,538201.7313186892,30
UG-3,manufacturer,GSK,848080.5618038811,102597.47842228711,10526242578.61167,688620.2552397847,1096380.3894970727,30
UG-3,manufacturer,Haffkine_Bio,81200.0,0.0,0.0,81200.0,81200.0,30
UG-3,manufacturer,LG_Chem,15479569.333333334,931527.7678056026,867743982192.8888,12721880.0,16057110.000000002,30
UG-3,manufacturer,Merck_Sharp,33027.577372363456,20261.17224167655,410515100.60688436,1.4419539803031565,87280.24303906865,30
UG-3,manufacturer,PT_Bio,6765899.862959332,410028.23390863504,168123152602.2343,5577302.0,7044282.0,30
UG-3,manufacturer,Panacea_Biotec,8326559.8149999995,419944.5394500634,176353416213.92587,7048390.0,8605960.0,30
UG-3,manufacturer,Pfizer,4.973254156279718,0.6698643103387766,0.44871819426564474,4.1928857204206675,6.342974169946726,30
UG-3,manufacturer,Sanofi,745877.3,44492.63627848995,1979594683.01,604996.0,771169.0000000002,30
UG-3,manufacturer,Serum_Institute,593607.4666666667,40988.661238309374,1680070350.1088855,476931.70000000007,642323.4999999999,30
