model,variable,category,mean,std,variance,ci95,min,max,n
SB,I,DTwP,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,I,DTwP-Hib,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,I,HPV,186347.82201666664,20659.309322891848,426807061.698926,7392.838895901434,145055.51499999998,226763.52800000002,30
SB,I,HepB,2088.150527333414,2024.7665345127755,4099679.5192828747,724.5533990276836,387.6438299999994,6886.096320000552,30
SB,I,IPV,15480.573664066666,8007.123741634828,64114030.61385212,2865.3124320986612,6921.8991419999975,27819.765162999996,30
SB,I,OPV,7850.173131533335,8302.963047111463,68939195.36169846,2971.1771679560547,0.0,21788.68802100002,30
SB,I,PCV,1064624.4919333335,96008.30207386527,9217594067.106564,34356.12966570234,899384.0109999999,1241157.8220000002,30
SB,I,Rotavirus,8949.9063,1962.676178831279,3852097.7829517503,702.3346505996375,3532.79,13516.234999999997,30
SB,I,TT,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,I,Td,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,S,TOTAL,17433085.224385332,628409.5989179038,394898624012.1607,224873.48695100518,16207466.145399993,18595859.865399994,30
SB,S,Diphtheria,4318409.637356667,436356.3585856824,190406871678.15665,156148.11752935164,3463745.85769,5124235.687689999,30
SB,S,HPV,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,S,Hepatitis_B,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,S,Hib,4214739.712353333,205431.73654896184,42202198381.522064,73512.80280841225,3840313.43802,4602656.228019999,30
SB,S,PCV,0.0,0.0,0.0,0.0,0.0,0.0,30
SB,S,Pertussis,2971640.5196300005,225543.77606397652,50869994921.19718,80709.80371868734,2435675.5736299995,3445323.14363,30
SB,S,Polio,110583.44074299835,183494.8378752755,33670355526.87364,65662.78443482725,0.0,939047.3583699965,30
SB,S,Rotavirus,1155996.6506123326,184328.74608533725,33977086633.392735,65961.19465535312,864277.589999999,1525401.7199999997,30
SB,S,Tetanus,4661715.26369,407251.9374766861,165854140578.51465,145733.23419252748,3713455.19769,5556531.737689999,30
MP,I,TOTAL,1108008.4398626331,79351.38668691664,6296642569.13657,28395.529045723055,925016.9939929999,1266617.0358230001,30
MP,I,DT,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,I,DTwP,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,I,DTwP-Hib,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,I,HPV,64168.119844933324,15997.191371437042,255910131.77437976,5724.521412963874,26553.240999999998,99702.964,30
MP,I,HepB,949.5325499999997,1007.5317407592149,1015120.2086372938,360.5406030532959,387.6438299999997,4136.938979999999,30
MP,I,IPV,7797.5991419999955,1.8189894035458565e-12,3.308722450212111e-24,6.509169984141563e-13,7797.599141999997,7797.599141999997,30
MP,I,OPV,16129.357659033336,2793.8090842183833,7805369.199061162,999.7517411023158,11462.866021,27178.989184,30
MP,I,PCV,1007938.8319333332,79086.98095185614,6254750556.079255,28300.91266857783,831150.8019999999,1163945.8220000002,30
MP,I,Rotavirus,11024.99873333333,1630.8291655139908,2659603.7670910596,583.5847219743681,10074.789999999999,15364.033999999996,30
MP,I,TT,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,I,Td,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,S,TOTAL,17879722.816005003,627407.1742507471,393639762301.30725,224514.77389076963,16716610.1054,19123935.1654,30
MP,S,Diphtheria,4336967.174023333,436647.84044979134,190661336569.46646,156252.42297484138,3481765.9576900005,5142255.787690001,30
MP,S,HPV,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,S,Hepatitis_B,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,S,Hib,4214739.712353333,205431.73654896187,42202198381.52208,73512.80280841226,3840313.4380200002,4602656.228019999,30
MP,S,PCV,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,S,Pertussis,2983100.0562966666,225980.12699581168,51067017797.04317,80865.94989427897,2446597.67363,3460926.14363,30
MP,S,Polio,373588.5546416666,312320.86814123474,97544324676.49454,111762.58731155988,0.0,1306500.35837,30
MP,S,Rotavirus,1291054.5183333335,153755.45756389436,23640740730.68252,55020.68386555186,1027262.3200000001,1672510.49,30
MP,S,Tetanus,4680272.800356667,407282.61237998225,165879126347.06287,145744.2110656974,3731475.2976899995,5574551.83769,30
