model,dimension,category,mean,std,variance,ci95,min,max,n
MP,slots_per_disease,PCV,10.0,0.0,0.0,0.0,10.0,10.0,30
MP,slots_per_disease,Pertussis,9.433333333333334,0.5587684871413404,0.31222222222222235,0.199952735155827,8.0,10.0,30
MP,slots_per_disease,Polio,10.0,0.0,0.0,0.0,10.0,10.0,30
MP,slots_per_disease,Rotavirus,9.0,0.6324555320336759,0.4,0.2263213055223333,8.0,10.0,30
MP,slots_per_disease,Tetanus,7.466666666666667,0.4988876515698589,0.24888888888888897,0.17852465334471834,7.0,8.0,30
MP,overlap_per_disease,Diphtheria,20.633333333333333,5.600496009779451,31.365555555555552,2.0041117585456005,12.0,31.0,30
MP,overlap_per_disease,HPV,65.46666666666667,5.817979794472381,33.84888888888889,2.0819373313939713,50.0,70.0,30
MP,overlap_per_disease,Hepatitis_B,15.566666666666666,7.437218715502605,55.312222222222225,2.6613745376458438,6.0,38.0,30
MP,overlap_per_disease,Hib,14.766666666666667,6.691702988693454,44.77888888888889,2.3945951610209995,4.0,28.0,30
MP,overlap_per_disease,PCV,38.9,4.4071910933533776,19.423333333333336,1.5770930783494608,35.0,51.0,30
MP,overlap_per_disease,Pertussis,13.633333333333333,5.907528153880342,34.89888888888889,2.1139818002650475,4.0,29.0,30
MP,overlap_per_disease,Polio,0.4,1.3063945294843615,1.706666666666666,0.46748727849595595,0.0,6.0,30
MP,overlap_per_disease,Rotavirus,3.3666666666666667,3.7725617585696622,14.232222222222221,1.3499938875033088,0.0,11.0,30
MP,overlap_per_disease,Tetanus,21.866666666666667,5.965083588871343,35.58222222222222,2.134577748165422,13.0,33.0,30
