model,dimension,category,mean,std,variance,ci95,min,max,n
SB,overlap_per_disease,PCV,1.8148148148148149,2.7221592333352533,7.410150891632373,1.0268043858801807,0.0,13.0,27
SB,overlap_per_disease,Pertussis,17.296296296296298,7.064857288353466,49.9122085048011,2.6648795413818798,5.0,34.0,27
SB,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,27
SB,overlap_per_disease,Rotavirus,0.4074074074074074,0.4913518207933925,0.24142661179698213,0.18533897592122692,0.0,1.0,27
SB,overlap_per_disease,Tetanus,17.925925925925927,6.938491275464589,48.142661179698216,2.6172140063641085,8.0,31.0,27
MP,summary,avg_sim,0.6883027262063279,0.020532195177356913,0.00042157103880107843,0.007347351683108282,0.6461556904438898,0.7184268142717393,30
MP,summary,avg_dist,0.31169727379367185,0.02053219517735693,0.0004215710388010792,0.007347351683108288,0.2815731857282607,0.35384430955611007,30
MP,summary,total_active,82.63333333333334,1.0482790129010926,1.098888888888889,0.37512182712444925,81.0,84.0,30
MP,summary,total_overlap,186.96666666666667,3.400816895329056,11.565555555555559,1.2169666966440542,182.0,194.0,30
MP,slots_per_disease,Diphtheria,7.466666666666667,0.5617433182117573,0.31555555555555564,0.20101726478275625,6.0,8.0,30
MP,slots_per_disease,HPV,10.0,0.0,0.0,0.0,10.0,10.0,30
MP,slots_per_disease,Hepatitis_B,9.633333333333333,0.5467073155618907,0.2988888888888887,0.19563670033641054,8.0,10.0,30
MP,slots_per_disease,Hib,9.366666666666667,0.6046119049072349,0.36555555555555536,0.21635759151785583,8.0,10.0,30
MP,slots_per_disease,PCV,10.0,0.0,0.0,0.0,10.0,10.0,30
MP,slots_per_disease,Pertussis,9.5,0.5,0.25,0.17892270211835426,9.0,10.0,30
MP,slots_per_disease,Polio,10.0,0.0,0.0,0.0,10.0,10.0,30
MP,slots_per_disease,Rotavirus,9.266666666666667,0.7272474743090476,0.5288888888888889,0.2602421664242464,8.0,10.0,30
MP,slots_per_disease,Tetanus,7.4,0.5537749241945383,0.30666666666666664,0.1981658116045472,6.0,8.0,30
MP,overlap_per_disease,Diphtheria,18.733333333333334,5.09204172104755,25.92888888888889,1.8221637280584453,11.0,31.0,30
MP,overlap_per_disease,HPV,57.6,5.499090833947008,30.240000000000002,1.9678243824081458,54.0,66.0,30
MP,overlap_per_disease,Hepatitis_B,13.4,6.364484791926732,40.50666666666666,2.2775016331254054,4.0,30.0,30
MP,overlap_per_disease,Hib,15.1,6.569373384628602,43.15666666666666,2.350820074404296,5.0,32.0,30
MP,overlap_per_disease,PCV,43.4,5.499090833947008,30.240000000000002,1.9678243824081458,35.0,47.0,30
MP,overlap_per_disease,Pertussis,15.133333333333333,5.678810517079161,32.24888888888889,2.032136245067864,6.0,26.0,30
MP,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,30
MP,overlap_per_disease,Rotavirus,1.1,0.7895146188218007,0.6233333333333333,0.2825241779230781,0.0,2.0,30
MP,overlap_per_disease,Tetanus,22.5,5.004997502496879,25.05,1.7910153544847123,12.0,31.0,30
