unit,values,type,pair_idx,pair,pair_probability
Pertussis,"[320662700 347414000 352464600 335977000 334855300 328035800 331237500
 328308900 331462200 334312000]",antigen,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Polio,"[522182000 582182300 608631800 590689600 591743500 572503000 130824100
 128516200 130807300 132956000]",antigen,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Rotavirus,"[142479000 166422100 173751400 186328400 197668300 205652300 209552800
 207355600 209606300 211802800]",antigen,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Rubella,"[357331300 254011400 304621400 276893800 291347300 386542700 259074600
 385691400 289592400 325856600]",antigen,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Tetanus,"[577730200 626351000 633278500 601333100 598872900 590040100 596064300
 590973100 597764600 603248400]",antigen,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 3886345.120000001, 4861787.45, 7248342.819999999, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
BB_NCIPD,"[39223956.0, 39223956.0, 39223956.0, 21965415.36, 25495571.4, 36870518.64, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 34176298.8, 39668918.25, 57367358.7, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 6072269.28, 7596360.850000001, 11325263.82, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 92335986.4, 107175698.5, 154992548.6, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
China_National,"[12812242.0, 12812242.0, 12812242.0, 7174855.52, 8327957.300000001, 12043507.48, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
GSK,"[226762686.0, 226762686.0, 226762686.0, 126987104.16, 147395745.9, 213156924.84, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 45344798.8, 52632355.75, 76114483.7, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 24327028.88, 28355514.2, 41080056.72, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 31914989.12, 37044183.8, 53571588.88, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
PT_Bio,"[45911731.0, 45911731.0, 45911731.0, 25710569.36, 29842625.15, 43157027.14, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 6089532.4, 7068207.25, 10221715.1, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 46993505.44000001, 54546033.1, 78881955.56, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Sanofi,"[87429432.0, 87429432.0, 82259017.0, 45341191.28, 55568841.9, 82183666.08, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 328783893.7600001, 381624162.4, 551887250.24, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,11,Demand: 1 - Capacity: pandemic,0.022000000000000002
Diphtheria,"[654233900 836474800 765804800 925613800 851169600 917181600 1346325300
 1152974500 669109400 -2147483648]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
HPV,"[29278100 34529800 41314600 46831600 52100600 61799200 68661300 71927100
 88594400 94993400]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Hepatitis_B,"[367899800 397096100 371863600 396265400 481334800 460819700 394718400
 307416400 352012500 467247100]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Hib,"[296797500 286435900 324747800 327110000 358279900 386356000 373120300
 367969400 422523900 380845900]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Measles,"[558200700 568584000 470701300 569931600 693752000 880470900 794733300
 944858600 1111350000 635813500]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Mumps,"[25298900 35825600 28309600 34167200 56941500 34282800 52971000 61662700
 54703300 79141000]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
PCV,"[217304000 262275300 327108600 328942400 372129800 353796500 370562100
 492289800 466028200 179323800]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Pertussis,"[376053500 329574100 385604700 351618800 410530100 375193000 363350500
 364705100 397681100 335678000]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Polio,"[629319000 636390100 756892800 753580500 795712200 761560800 823600500
 812364000 750291200 951616700]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Rotavirus,"[185622400 219556000 256011100 228026000 455555300 366778100 385080400
 482266900 714517200 1041382600]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Rubella,"[354209400 444952700 440196700 602098200 602205300 567084600 437763600
 605256900 851193600 458658300]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Tetanus,"[649813800 621341400 724413900 721858700 673652300 688070200 637263500
 692825800 620957100 607789000]",antigen,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 3886345.120000001, 4861787.45, 7248342.819999999, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
BB_NCIPD,"[39223956.0, 39223956.0, 39223956.0, 21965415.36, 25495571.4, 36870518.64, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 34176298.8, 39668918.25, 57367358.7, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 6072269.28, 7596360.850000001, 11325263.82, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 92335986.4, 107175698.5, 154992548.6, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
China_National,"[12812242.0, 12812242.0, 12812242.0, 7174855.52, 8327957.300000001, 12043507.48, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
GSK,"[226762686.0, 226762686.0, 226762686.0, 126987104.16, 147395745.9, 213156924.84, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 45344798.8, 52632355.75, 76114483.7, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 24327028.88, 28355514.2, 41080056.72, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 31914989.12, 37044183.8, 53571588.88, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
PT_Bio,"[45911731.0, 45911731.0, 45911731.0, 25710569.36, 29842625.15, 43157027.14, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 6089532.4, 7068207.25, 10221715.1, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 46993505.44000001, 54546033.1, 78881955.56, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Sanofi,"[87429432.0, 87429432.0, 82259017.0, 45341191.28, 55568841.9, 82183666.08, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 328783893.7600001, 381624162.4, 551887250.24, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,12,Demand: 3 - Capacity: pandemic,0.0022660000000000002
Diphtheria,"[596906900 558336500 812533400 660834400 686912400 1059413800 1410783900
 1252908300 953910300 1577938400]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
HPV,"[26509800 35593800 41761900 46914800 51357500 59171600 66488200 73483500
 84634900 80794100]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Hepatitis_B,"[398538000 411746900 404101000 294154800 354466900 365673200 370291900
 345678000 544177700 350602700]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Hib,"[290485200 340862100 301672100 347190200 369051400 309998000 379238500
 385344800 435675100 417032400]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Measles,"[396235400 525423200 507983700 478856400 600172200 551044600 684851800
 969568700 991050500 1391486700]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Mumps,"[20805100 27986400 29062300 31362300 32914000 34978900 49196300 36209300
 95135900 77415800]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
PCV,"[228025000 270527400 333973500 349599500 355922500 316447400 486664800
 392780800 529487100 752423700]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Pertussis,"[357621300 377952200 350446900 353376700 336929700 391426500 366153900
 441004100 330439000 377938400]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Polio,"[674623000 620549000 675000300 664288500 754280400 831403500 798232300
 929329300 980424200 648707300]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Rotavirus,"[201197500 175155800 196664100 220157400 319305100 338422000 450422500
 421255000 854993100 366912800]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Rubella,"[309860900 475793600 289321200 346819600 619977400 600887700 656546100
 670139400 781452000 1090014900]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Tetanus,"[609169300 660966800 613254200 610941500 740616500 723857000 682591200
 680463400 718420600 828807600]",antigen,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 3886345.120000001, 4861787.45, 7248342.819999999, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
BB_NCIPD,"[39223956.0, 39223956.0, 39223956.0, 21965415.36, 25495571.4, 36870518.64, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 34176298.8, 39668918.25, 57367358.7, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 6072269.28, 7596360.850000001, 11325263.82, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 92335986.4, 107175698.5, 154992548.6, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
China_National,"[12812242.0, 12812242.0, 12812242.0, 7174855.52, 8327957.300000001, 12043507.48, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
GSK,"[226762686.0, 226762686.0, 226762686.0, 126987104.16, 147395745.9, 213156924.84, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 45344798.8, 52632355.75, 76114483.7, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 24327028.88, 28355514.2, 41080056.72, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 31914989.12, 37044183.8, 53571588.88, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
PT_Bio,"[45911731.0, 45911731.0, 45911731.0, 25710569.36, 29842625.15, 43157027.14, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 6089532.4, 7068207.25, 10221715.1, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 46993505.44000001, 54546033.1, 78881955.56, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Sanofi,"[87429432.0, 87429432.0, 82259017.0, 45341191.28, 55568841.9, 82183666.08, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 328783893.7600001, 381624162.4, 551887250.24, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,13,Demand: 4 - Capacity: pandemic,0.0021230000000000003
Diphtheria,"[743387800 718494700 836301100 720152500 761304900 1033130400 1046414400
 1046244900 -2147483648 1368714300]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
HPV,"[26621500 38049900 42725200 46993500 54230900 60065400 65293500 74388900
 68226900 92640900]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Hepatitis_B,"[358192200 354219100 361021300 411500900 475530300 470809100 452294400
 416526500 568066500 503505000]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Hib,"[292457000 315010000 326207300 332843200 350062400 362530200 399440500
 394371600 351868000 351641500]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Measles,"[403209300 477992600 574350300 589385100 625684300 571410200 1164655200
 647187900 942801300 1502330400]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Mumps,"[28568900 44316300 29910400 42925000 43035900 34138600 37070300 62755300
 51887400 32244300]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
PCV,"[217608200 267216900 253205600 301483300 300469200 342484400 447616200
 324915700 327715900 505043600]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Pertussis,"[355092700 355017700 382913500 346050200 324302200 373866000 390207300
 358433200 438275500 333775300]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Polio,"[594500300 683925100 716534600 768555600 645396200 685236300 734718200
 992189000 1016570100 1182731700]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Rotavirus,"[229454700 235817300 294116200 205158400 361673800 442510100 369726600
 502021600 283587800 884340400]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Rubella,"[390927600 457092000 573694500 428027900 569926600 637772500 778011200
 633986300 266418600 590737700]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
Tetanus,"[661301900 640875700 698790600 606645900 707871300 661886500 558836400
 727439300 873897800 642777800]",antigen,14,Demand: 5 - Capacity: pandemic,0.000594
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 3886345.120000001, 4861787.45, 7248342.819999999, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
BB_NCIPD,"[39223956.0, 39223956.0, 39223956.0, 21965415.36, 25495571.4, 36870518.64, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 34176298.8, 39668918.25, 57367358.7, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 6072269.28, 7596360.850000001, 11325263.82, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 92335986.4, 107175698.5, 154992548.6, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
China_National,"[12812242.0, 12812242.0, 12812242.0, 7174855.52, 8327957.300000001, 12043507.48, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
GSK,"[226762686.0, 226762686.0, 226762686.0, 126987104.16, 147395745.9, 213156924.84, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 45344798.8, 52632355.75, 76114483.7, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 24327028.88, 28355514.2, 41080056.72, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 31914989.12, 37044183.8, 53571588.88, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
PT_Bio,"[45911731.0, 45911731.0, 45911731.0, 25710569.36, 29842625.15, 43157027.14, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 6089532.4, 7068207.25, 10221715.1, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 46993505.44000001, 54546033.1, 78881955.56, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Sanofi,"[87429432.0, 87429432.0, 82259017.0, 45341191.28, 55568841.9, 82183666.08, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 328783893.7600001, 381624162.4, 551887250.24, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,14,Demand: 5 - Capacity: pandemic,0.000594
Diphtheria,"[690293000 540644300 663354000 1033467400 832363600 964285900 1484889200
 781961600 1006661500 199939900]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
HPV,"[27408100 36795300 44960900 42153100 54014700 57247900 67205500 74837800
 78713600 88601800]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Hepatitis_B,"[410703700 394726600 455058800 440667600 324876000 458683900 473285200
 433237300 448206300 436645900]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Hib,"[308462400 308564000 317849200 348113400 353835500 364190100 361704000
 387351100 363068900 408753500]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Measles,"[520688600 599384600 741765500 584291600 610795400 751325700 699010900
 831020100 825941600 1061105100]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
PCV,"[229980600 255538100 322750600 318306500 363296300 369410900 285323300
 435396500 470226400 530917400]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Pertussis,"[330913600 348707600 372077900 358905200 359328000 361641600 392197100
 366714000 428874500 446770700]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Polio,"[597194100 677401000 776170500 676082100 773974800 869915700 861400800
 863844100 895666700 960509500]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Rotavirus,"[176924600 219261400 246960500 200506000 250245900 309212600 359689500
 642248900 549276900 702456800]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Rubella,"[375199800 541952100 425153100 568072300 445714300 717977700 625043900
 769890300 719103700 840127000]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
Tetanus,"[629499200 631449500 590716800 662222000 654131200 630990900 743740500
 701074300 765625500 736675300]",antigen,15,Demand: 2 - Capacity: pandemic,0.000517
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 3886345.120000001, 4861787.45, 7248342.819999999, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
BB_NCIPD,"[39223956.0, 39223956.0, 39223956.0, 21965415.36, 25495571.4, 36870518.64, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 34176298.8, 39668918.25, 57367358.7, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 6072269.28, 7596360.850000001, 11325263.82, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 92335986.4, 107175698.5, 154992548.6, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
China_National,"[12812242.0, 12812242.0, 12812242.0, 7174855.52, 8327957.300000001, 12043507.48, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
GSK,"[226762686.0, 226762686.0, 226762686.0, 126987104.16, 147395745.9, 213156924.84, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 45344798.8, 52632355.75, 76114483.7, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 24327028.88, 28355514.2, 41080056.72, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 31914989.12, 37044183.8, 53571588.88, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
PT_Bio,"[45911731.0, 45911731.0, 45911731.0, 25710569.36, 29842625.15, 43157027.14, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 6089532.4, 7068207.25, 10221715.1, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 46993505.44000001, 54546033.1, 78881955.56, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Sanofi,"[87429432.0, 87429432.0, 82259017.0, 45341191.28, 55568841.9, 82183666.08, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 328783893.7600001, 381624162.4, 551887250.24, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,15,Demand: 2 - Capacity: pandemic,0.000517
Diphtheria,"[743387800 718494700 836301100 720152500 761304900 1033130400 1046414400
 1046244900 -2147483648 1368714300]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
HPV,"[26621500 38049900 42725200 46993500 54230900 60065400 65293500 74388900
 68226900 92640900]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Hepatitis_B,"[358192200 354219100 361021300 411500900 475530300 470809100 452294400
 416526500 568066500 503505000]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Hib,"[292457000 315010000 326207300 332843200 350062400 362530200 399440500
 394371600 351868000 351641500]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Measles,"[403209300 477992600 574350300 589385100 625684300 571410200 1164655200
 647187900 942801300 1502330400]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Mumps,"[28568900 44316300 29910400 42925000 43035900 34138600 37070300 62755300
 51887400 32244300]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
PCV,"[217608200 267216900 253205600 301483300 300469200 342484400 447616200
 324915700 327715900 505043600]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Pertussis,"[355092700 355017700 382913500 346050200 324302200 373866000 390207300
 358433200 438275500 333775300]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Polio,"[594500300 683925100 716534600 768555600 645396200 685236300 734718200
 992189000 1016570100 1182731700]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Rotavirus,"[229454700 235817300 294116200 205158400 361673800 442510100 369726600
 502021600 283587800 884340400]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Rubella,"[390927600 457092000 573694500 428027900 569926600 637772500 778011200
 633986300 266418600 590737700]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
Tetanus,"[661301900 640875700 698790600 606645900 707871300 661886500 558836400
 727439300 873897800 642777800]",antigen,16,Demand: 5 - Capacity: funding_delay,0.00168048
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 6939902.0, 7479673.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
